Date,Year,Month,Quarter,Site_ID,Lab_ID,Region,Site_Type,Adoption_Date,Post_Adoption,Months_Since_Adoption,Assay_Menu,Communication_Intensity,Cr_Volume,Cys_Volume,CrCys_Volume,Total_Test_Volume,Cr_Price,Cys_Price,CrCys_Price,Cr_Revenue,Cys_Revenue,CrCys_Revenue,Total_Revenue,Lives_Covered,Total_Patients,Reclassified_Patients,Reclassification_Rate,CKD_Patients,G1_Patients,G2_Patients,G3a_Patients,G3b_Patients,G4_Patients,G5_Patients,CKD_Prevalence,Nephrology_Referrals,Dialysis_Initiations,Trial_Enrollment,Eligibility_Shift_Pct,Renally_Adjusted_Rx,Nephroprotective_Rx
2023-02-01,2023,2,Q1,SITE0171,LAB016,Southeast,Hospital,2024-10-01,0,,Cys,2,521,114,0,635,8.16,20.98,31.51,4253.94,2392.06,0.0,6646.0,29818,4472,0,0.0,1654,1565,1252,983,357,223,89,0.37,248,19,5,0.0,661,413
2023-02-01,2023,2,Q1,SITE0172,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,585,118,0,703,7.77,24.38,32.76,4548.35,2877.06,0.0,7425.41,40358,6053,0,0.0,2239,2118,1694,1331,484,302,121,0.37,335,26,0,0.0,895,559
2023-02-01,2023,2,Q1,SITE0173,LAB022,Southwest,Hospital,2022-01-01,1,13.0,CrCys,1,574,118,56,748,8.58,24.66,31.29,4926.87,2909.33,1752.36,9588.56,9324,1398,200,0.1433,433,544,452,223,111,69,27,0.3102,51,4,0,-0.02,173,108
2023-02-01,2023,2,Q1,SITE0174,LAB029,West,Reference Lab,2023-05-01,0,,CrCys,5,531,119,0,650,7.99,26.42,32.5,4240.64,3143.47,0.0,7384.11,15787,2368,0,0.0,876,828,663,520,189,118,47,0.37,131,10,0,0.0,350,219
2023-02-01,2023,2,Q1,SITE0175,LAB014,Southeast,Reference Lab,2022-11-01,1,3.0,Cr,1,571,0,0,571,8.15,21.55,30.94,4655.11,0.0,0.0,4655.11,14111,2116,361,0.1708,640,840,695,322,169,105,42,0.3026,76,6,0,0.0,256,160
2023-02-01,2023,2,Q1,SITE0176,LAB028,Southeast,Reference Lab,,0,,Cr,1,592,0,0,592,8.44,23.74,35.11,4996.0,0.0,0.0,4996.0,43110,6466,0,0.0,2392,2263,1810,1422,517,323,129,0.37,358,28,0,0.0,956,598
2023-02-01,2023,2,Q1,SITE0177,LAB005,Southwest,Clinic,2021-09-01,1,17.0,Cr,3,555,0,0,555,8.77,29.04,31.44,4869.31,0.0,0.0,4869.31,21389,3208,428,0.1335,1003,1241,1033,522,256,160,64,0.3129,120,9,0,0.0,401,250
2023-02-01,2023,2,Q1,SITE0178,LAB047,Southeast,Clinic,2021-11-01,1,15.0,CrCys,3,539,137,57,733,8.02,27.59,33.3,4321.64,3780.05,1898.13,9999.82,46427,6964,963,0.1383,2169,2704,2249,1125,557,348,139,0.3116,260,20,0,0.0,867,542
2023-02-01,2023,2,Q1,SITE0179,LAB049,Southeast,Hospital,2022-04-01,1,10.0,Cys,5,583,133,0,716,8.25,23.4,31.58,4807.73,3112.22,0.0,7919.95,19043,2856,431,0.151,879,1119,928,451,228,142,57,0.3081,105,8,0,-0.02,351,219
2023-02-01,2023,2,Q1,SITE0180,LAB030,West,Hospital,2024-09-01,0,,CrCys,1,555,128,0,683,8.41,24.75,33.96,4668.11,3168.0,0.0,7836.11,33746,5061,0,0.0,1872,1771,1417,1113,404,253,101,0.37,280,22,0,0.0,748,468
2023-02-01,2023,2,Q1,SITE0181,LAB046,Northeast,Reference Lab,2024-11-01,0,,CrCys,3,539,121,0,660,8.26,23.66,31.45,4449.57,2862.73,0.0,7312.31,27350,4102,0,0.0,1517,1435,1148,902,328,205,82,0.37,227,18,0,0.0,606,379
2023-02-01,2023,2,Q1,SITE0182,LAB005,Southwest,Reference Lab,2021-09-01,1,17.0,Cr,3,529,0,0,529,9.47,25.49,30.26,5010.78,0.0,0.0,5010.78,46605,6990,933,0.1335,2187,2705,2252,1138,559,349,139,0.3129,262,20,0,0.0,874,546
2023-02-01,2023,2,Q1,SITE0183,LAB012,Midwest,Reference Lab,,0,,CrCys,1,578,116,0,694,8.61,27.61,32.72,4976.79,3202.82,0.0,8179.6,5117,767,0,0.0,283,268,214,168,61,38,15,0.37,42,3,0,0.0,113,70
2023-02-01,2023,2,Q1,SITE0184,LAB016,Southeast,Reference Lab,2024-10-01,0,,Cys,2,612,112,0,724,8.3,23.89,36.3,5077.99,2675.66,0.0,7753.65,23935,3590,0,0.0,1328,1256,1005,789,287,179,71,0.37,199,15,0,0.0,531,332
2023-02-01,2023,2,Q1,SITE0185,LAB026,Midwest,Clinic,2022-02-01,1,12.0,CrCys,2,532,128,68,728,9.07,26.36,33.57,4824.56,3373.75,2282.9,10481.2,18234,2735,398,0.1458,846,1068,886,436,218,136,54,0.3095,101,8,0,0.0,338,211
2023-02-01,2023,2,Q1,SITE0186,LAB026,Midwest,Clinic,2022-02-01,1,12.0,CrCys,2,556,141,56,753,8.5,25.58,33.37,4724.17,3607.09,1868.94,10200.19,43328,6499,947,0.1458,2011,2537,2107,1036,519,324,129,0.3095,241,19,0,0.0,804,502
2023-02-01,2023,2,Q1,SITE0187,LAB048,Southwest,Reference Lab,2023-01-01,1,1.0,Cr,1,557,0,0,557,8.77,29.64,31.68,4882.77,0.0,0.0,4882.77,5846,876,154,0.1769,263,349,288,132,70,43,17,0.3009,31,2,0,0.0,105,65
2023-02-01,2023,2,Q1,SITE0188,LAB021,Southeast,Reference Lab,,0,,Cr,1,553,0,0,553,7.9,22.8,32.01,4366.93,0.0,0.0,4366.93,15954,2393,0,0.0,885,837,670,526,191,119,47,0.37,132,10,0,0.0,354,221
2023-02-01,2023,2,Q1,SITE0189,LAB039,Northeast,Hospital,2024-01-01,0,,CrCys,1,566,103,0,669,8.21,23.72,33.12,4647.61,2442.92,0.0,7090.53,18703,2805,0,0.0,1037,981,785,617,224,140,56,0.37,155,12,4,0.0,414,259
2023-02-01,2023,2,Q1,SITE0190,LAB036,Southwest,Clinic,2022-02-01,1,12.0,CrCys,4,575,117,74,766,8.65,25.32,31.36,4974.24,2962.1,2320.83,10257.17,27700,4155,605,0.1458,1285,1622,1347,662,332,207,83,0.3095,154,12,0,0.0,514,321
2023-02-01,2023,2,Q1,SITE0191,LAB033,West,Hospital,2021-08-01,1,18.0,Cr,1,529,0,0,529,8.17,22.13,33.12,4322.24,0.0,0.0,4322.24,37043,5556,729,0.1312,1742,2147,1788,908,444,277,111,0.3135,209,16,0,-0.02,696,435
2023-02-01,2023,2,Q1,SITE0192,LAB030,West,Reference Lab,2024-09-01,0,,CrCys,1,534,126,0,660,8.64,25.63,35.25,4614.34,3229.2,0.0,7843.54,11469,1720,0,0.0,636,602,481,378,137,86,34,0.37,95,7,0,0.0,254,159
2023-02-01,2023,2,Q1,SITE0193,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,569,111,0,680,8.18,23.25,31.3,4652.14,2580.61,0.0,7232.75,35105,5265,0,0.0,1948,1842,1474,1158,421,263,105,0.37,292,23,0,0.0,779,487
2023-02-01,2023,2,Q1,SITE0194,LAB023,West,Hospital,2024-02-01,0,,CrCys,2,569,115,0,684,8.67,25.82,31.57,4934.25,2969.76,0.0,7904.0,47101,7065,0,0.0,2614,2472,1978,1554,565,353,141,0.37,392,31,2,0.0,1045,653
2023-02-01,2023,2,Q1,SITE0195,LAB010,Southwest,Clinic,2024-05-01,0,,Cr,3,580,0,0,580,8.96,25.9,32.67,5195.74,0.0,0.0,5195.74,31386,4707,0,0.0,1741,1647,1317,1035,376,235,94,0.37,261,20,0,0.0,696,435
2023-02-01,2023,2,Q1,SITE0196,LAB005,Southwest,Clinic,2021-09-01,1,17.0,Cr,3,572,0,0,572,8.65,24.43,31.15,4947.97,0.0,0.0,4947.97,41976,6296,840,0.1335,1970,2437,2028,1025,503,314,125,0.3129,236,18,0,0.0,788,492
2023-02-01,2023,2,Q1,SITE0197,LAB036,Southwest,Hospital,2022-02-01,1,12.0,CrCys,4,565,140,67,772,8.49,27.83,29.99,4797.13,3896.08,2009.25,10702.46,44051,6607,963,0.1458,2044,2580,2142,1053,528,330,132,0.3095,245,19,0,-0.02,817,511
2023-02-01,2023,2,Q1,SITE0198,LAB034,Northeast,Hospital,2023-07-01,0,,Cr,2,525,0,0,525,8.27,24.82,31.15,4343.06,0.0,0.0,4343.06,7048,1057,0,0.0,391,369,295,232,84,52,21,0.37,58,4,9,0.0,156,97
2023-02-01,2023,2,Q1,SITE0199,LAB031,Midwest,Clinic,2024-04-01,0,,CrCys,1,545,124,0,669,8.07,25.1,35.54,4397.78,3112.54,0.0,7510.32,44001,6600,0,0.0,2442,2310,1848,1452,528,330,132,0.37,366,29,0,0.0,976,610
2023-02-01,2023,2,Q1,SITE0200,LAB010,Southwest,Clinic,2024-05-01,0,,Cr,3,540,0,0,540,8.02,27.31,32.32,4328.95,0.0,0.0,4328.95,17941,2691,0,0.0,995,941,753,592,215,134,53,0.37,149,11,0,0.0,398,248
2023-03-01,2023,3,Q1,SITE0001,LAB035,Midwest,Clinic,2022-07-01,1,8.0,CrCys,2,541,110,57,708,8.53,24.47,32.37,4612.31,2691.26,1845.24,9148.81,48125,7218,1128,0.1564,2212,2839,2353,1129,577,360,144,0.3066,265,21,0,0.0,884,553
2023-03-01,2023,3,Q1,SITE0002,LAB016,Southeast,Clinic,2024-10-01,0,,Cys,2,610,125,0,735,8.16,21.52,35.09,4974.78,2689.81,0.0,7664.59,33538,5030,0,0.0,1861,1760,1408,1106,402,251,100,0.37,279,22,0,0.0,744,465
2023-03-01,2023,3,Q1,SITE0003,LAB041,West,Reference Lab,2024-06-01,0,,CrCys,2,562,111,0,673,8.06,22.01,31.19,4530.22,2443.12,0.0,6973.34,37049,5557,0,0.0,2056,1944,1555,1222,444,277,111,0.37,308,24,0,0.0,822,514
2023-03-01,2023,3,Q1,SITE0004,LAB036,Southwest,Clinic,2022-02-01,1,13.0,CrCys,4,608,129,55,792,7.94,25.05,32.43,4826.66,3231.23,1783.76,9841.66,42131,6319,905,0.1433,1960,2463,2046,1012,505,315,126,0.3102,235,18,0,0.0,784,490
2023-03-01,2023,3,Q1,SITE0005,LAB033,West,Hospital,2021-08-01,1,19.0,Cr,1,605,0,0,605,8.33,28.25,30.45,5037.52,0.0,0.0,5037.52,47944,7191,927,0.1289,2259,2774,2311,1180,575,359,143,0.3142,271,21,0,-0.02,903,564
2023-03-01,2023,3,Q1,SITE0006,LAB004,Southwest,Hospital,2024-05-01,0,,CrCys,1,561,109,0,670,8.88,25.09,33.2,4980.03,2734.56,0.0,7714.59,13427,2014,0,0.0,745,704,563,443,161,100,40,0.37,111,8,0,0.0,298,186
2023-03-01,2023,3,Q1,SITE0007,LAB033,West,Clinic,2021-08-01,1,19.0,Cr,1,584,0,0,584,8.35,21.09,33.13,4876.93,0.0,0.0,4876.93,46348,6952,896,0.1289,2184,2682,2234,1141,556,347,139,0.3142,262,20,0,0.0,873,546
2023-03-01,2023,3,Q1,SITE0008,LAB014,Southeast,Hospital,2022-11-01,1,4.0,Cr,1,563,0,0,563,8.02,24.1,29.31,4514.46,0.0,0.0,4514.46,29285,4392,736,0.1678,1332,1741,1440,673,351,219,87,0.3034,159,12,0,-0.02,532,333
2023-03-01,2023,3,Q1,SITE0009,LAB021,Southeast,Clinic,,0,,Cr,1,547,0,0,547,8.74,21.16,30.17,4778.31,0.0,0.0,4778.31,42626,6393,0,0.0,2365,2237,1790,1406,511,319,127,0.37,354,28,0,0.0,946,591
2023-03-01,2023,3,Q1,SITE0010,LAB048,Southwest,Reference Lab,2023-01-01,1,2.0,Cr,1,574,0,0,574,9.43,23.22,32.05,5414.51,0.0,0.0,5414.51,47808,7171,1246,0.1738,2163,2856,2359,1088,573,358,143,0.3017,259,20,0,0.0,865,540
2023-03-01,2023,3,Q1,SITE0011,LAB020,West,Clinic,2023-05-01,0,,CrCys,4,567,117,0,684,9.3,25.42,28.58,5273.78,2974.01,0.0,8247.79,27928,4189,0,0.0,1549,1466,1172,921,335,209,83,0.37,232,18,0,0.0,619,387
2023-03-01,2023,3,Q1,SITE0012,LAB008,Midwest,Hospital,2022-11-01,1,4.0,CrCys,5,554,117,73,744,7.56,27.46,35.28,4189.11,3212.24,2575.67,9977.02,24198,3629,608,0.1678,1101,1439,1190,556,290,181,72,0.3034,132,10,0,-0.02,440,275
2023-03-01,2023,3,Q1,SITE0013,LAB007,Midwest,Clinic,2021-09-01,1,18.0,CrCys,4,590,124,80,794,8.67,22.5,27.9,5117.6,2790.49,2231.68,10139.76,24758,3713,487,0.1312,1164,1434,1195,607,297,185,74,0.3135,139,11,0,0.0,465,291
2023-03-01,2023,3,Q1,SITE0014,LAB003,Midwest,Clinic,,0,,CrCys,1,563,101,0,664,8.69,25.08,31.62,4894.87,2532.85,0.0,7427.71,20254,3038,0,0.0,1124,1063,850,668,243,151,60,0.37,168,13,0,0.0,449,281
2023-03-01,2023,3,Q1,SITE0015,LAB017,West,Clinic,2021-06-01,1,21.0,CrCys,4,590,118,59,767,7.74,22.03,32.68,4564.64,2599.93,1927.91,9092.47,49238,7385,919,0.1245,2329,2840,2368,1221,590,369,147,0.3154,279,22,0,0.0,931,582
2023-03-01,2023,3,Q1,SITE0016,LAB033,West,Reference Lab,2021-08-01,1,19.0,Cr,1,521,0,0,521,8.61,23.5,31.67,4487.28,0.0,0.0,4487.28,6252,937,120,0.1289,294,361,301,153,74,46,18,0.3142,35,2,0,0.0,117,73
2023-03-01,2023,3,Q1,SITE0017,LAB048,Southwest,Hospital,2023-01-01,1,2.0,Cr,1,587,0,0,587,9.06,26.01,33.96,5315.68,0.0,0.0,5315.68,44764,6714,1166,0.1738,2025,2674,2208,1018,537,335,134,0.3017,243,19,6,-0.02,810,506
2023-03-01,2023,3,Q1,SITE0018,LAB012,Midwest,Reference Lab,,0,,CrCys,1,558,115,0,673,7.91,21.43,32.79,4413.24,2464.5,0.0,6877.74,17173,2575,0,0.0,952,901,721,566,206,128,51,0.37,142,11,0,0.0,380,238
2023-03-01,2023,3,Q1,SITE0019,LAB022,Southwest,Reference Lab,2022-01-01,1,14.0,CrCys,1,581,116,71,768,8.53,28.07,29.81,4953.57,3255.99,2116.85,10326.41,42441,6366,896,0.1408,1979,2477,2059,1024,509,318,127,0.3109,237,18,0,0.0,791,494
2023-03-01,2023,3,Q1,SITE0020,LAB022,Southwest,Hospital,2022-01-01,1,14.0,CrCys,1,563,121,66,750,7.81,21.1,29.09,4397.0,2553.07,1919.75,8869.82,31698,4754,669,0.1408,1478,1849,1537,764,380,237,95,0.3109,177,14,0,-0.02,591,369
2023-03-01,2023,3,Q1,SITE0021,LAB046,Northeast,Hospital,2024-11-01,0,,CrCys,3,566,99,0,665,7.91,26.56,29.38,4475.03,2629.7,0.0,7104.72,20781,3117,0,0.0,1153,1090,872,685,249,155,62,0.37,172,13,0,0.0,461,288
2023-03-01,2023,3,Q1,SITE0022,LAB030,West,Hospital,2024-09-01,0,,CrCys,1,593,138,0,731,8.56,25.22,31.5,5076.2,3481.04,0.0,8557.24,18051,2707,0,0.0,1001,947,757,595,216,135,54,0.37,150,12,0,0.0,400,250
2023-03-01,2023,3,Q1,SITE0023,LAB038,Southwest,Hospital,,0,,Cys,1,561,117,0,678,8.95,23.95,35.59,5021.67,2802.52,0.0,7824.2,44649,6697,0,0.0,2477,2343,1875,1473,535,334,133,0.37,371,29,3,0.0,990,619
2023-03-01,2023,3,Q1,SITE0024,LAB038,Southwest,Hospital,,0,,Cys,1,546,104,0,650,9.08,27.27,34.26,4958.8,2835.74,0.0,7794.54,11949,1792,0,0.0,663,627,501,394,143,89,35,0.37,99,7,1,0.0,265,165
2023-03-01,2023,3,Q1,SITE0025,LAB045,Southeast,Clinic,2023-03-01,1,0.0,Cys,4,583,126,0,709,8.47,25.37,32.73,4939.98,3196.96,0.0,8136.93,47289,7093,1276,0.18,2127,2837,2340,1063,567,354,141,0.3,255,20,0,0.0,850,531
2023-03-01,2023,3,Q1,SITE0026,LAB008,Midwest,Hospital,2022-11-01,1,4.0,CrCys,5,548,135,51,734,8.01,27.64,32.6,4387.58,3730.89,1662.63,9781.11,13017,1952,327,0.1678,592,774,640,299,156,97,39,0.3034,71,5,0,-0.02,236,148
2023-03-01,2023,3,Q1,SITE0027,LAB027,Midwest,Hospital,2024-03-01,0,,CrCys,3,594,122,0,716,8.78,25.15,34.12,5213.86,3068.58,0.0,8282.44,11941,1791,0,0.0,662,626,501,394,143,89,35,0.37,99,7,0,0.0,264,165
2023-03-01,2023,3,Q1,SITE0028,LAB027,Midwest,Reference Lab,2024-03-01,0,,CrCys,3,547,110,0,657,8.67,22.04,37.18,4742.05,2424.64,0.0,7166.69,30934,4640,0,0.0,1716,1624,1299,1020,371,232,92,0.37,257,20,0,0.0,686,429
2023-03-01,2023,3,Q1,SITE0029,LAB034,Northeast,Hospital,2023-07-01,0,,Cr,2,600,0,0,600,8.33,24.94,32.3,4999.96,0.0,0.0,4999.96,28386,4257,0,0.0,1575,1489,1191,936,340,212,85,0.37,236,18,0,0.0,630,393
2023-03-01,2023,3,Q1,SITE0030,LAB021,Southeast,Reference Lab,,0,,Cr,1,571,0,0,571,8.36,27.38,32.4,4775.61,0.0,0.0,4775.61,15209,2281,0,0.0,843,798,638,501,182,114,45,0.37,126,10,0,0.0,337,210
2023-03-01,2023,3,Q1,SITE0031,LAB030,West,Hospital,2024-09-01,0,,CrCys,1,575,115,0,690,8.41,23.41,34.02,4836.48,2692.59,0.0,7529.07,22715,3407,0,0.0,1260,1192,953,749,272,170,68,0.37,189,15,0,0.0,504,315
2023-03-01,2023,3,Q1,SITE0032,LAB033,West,Hospital,2021-08-01,1,19.0,Cr,1,569,0,0,569,8.87,27.13,32.32,5048.58,0.0,0.0,5048.58,33920,5088,656,0.1289,1598,1963,1635,835,407,254,101,0.3142,191,15,0,-0.02,639,399
2023-03-01,2023,3,Q1,SITE0033,LAB028,Southeast,Clinic,,0,,Cr,1,579,0,0,579,8.36,27.38,30.92,4841.99,0.0,0.0,4841.99,36703,5505,0,0.0,2036,1926,1541,1211,440,275,110,0.37,305,24,0,0.0,814,509
2023-03-01,2023,3,Q1,SITE0034,LAB047,Southeast,Clinic,2021-11-01,1,16.0,CrCys,3,545,126,72,743,9.34,25.74,30.78,5089.49,3243.38,2216.16,10549.03,47318,7097,964,0.1359,2216,2751,2289,1151,567,354,141,0.3122,265,21,0,0.0,886,554
2023-03-01,2023,3,Q1,SITE0035,LAB033,West,Reference Lab,2021-08-01,1,19.0,Cr,1,573,0,0,573,7.83,23.26,32.49,4488.24,0.0,0.0,4488.24,9637,1445,186,0.1289,453,557,464,237,115,72,28,0.3142,54,4,0,0.0,181,113
2023-03-01,2023,3,Q1,SITE0036,LAB005,Southwest,Clinic,2021-09-01,1,18.0,Cr,3,600,0,0,600,8.4,24.97,35.61,5038.43,0.0,0.0,5038.43,9854,1478,193,0.1312,463,571,475,241,118,73,29,0.3135,55,4,0,0.0,185,115
2023-03-01,2023,3,Q1,SITE0037,LAB048,Southwest,Reference Lab,2023-01-01,1,2.0,Cr,1,534,0,0,534,8.86,23.07,35.87,4729.16,0.0,0.0,4729.16,48088,7213,1253,0.1738,2176,2872,2372,1094,577,360,144,0.3017,261,20,0,0.0,870,544
2023-03-01,2023,3,Q1,SITE0038,LAB019,Northeast,Hospital,2021-06-01,1,21.0,CrCys,1,572,98,75,745,8.64,25.54,32.86,4941.54,2503.36,2464.82,9909.71,42660,6399,796,0.1245,2018,2460,2052,1058,511,319,127,0.3154,242,19,0,-0.02,807,504
2023-03-01,2023,3,Q1,SITE0039,LAB004,Southwest,Hospital,2024-05-01,0,,CrCys,1,576,132,0,708,8.88,26.07,34.39,5113.22,3441.13,0.0,8554.35,44811,6721,0,0.0,2486,2352,1881,1478,537,336,134,0.37,372,29,5,0.0,994,621
2023-03-01,2023,3,Q1,SITE0040,LAB035,Midwest,Clinic,2022-07-01,1,8.0,CrCys,2,592,113,52,757,8.35,24.89,29.61,4940.74,2812.52,1539.87,9293.12,24856,3728,583,0.1564,1142,1466,1215,583,298,186,74,0.3066,137,10,0,0.0,456,285
2023-03-01,2023,3,Q1,SITE0041,LAB049,Southeast,Reference Lab,2022-04-01,1,11.0,Cys,5,556,100,0,656,8.88,22.09,28.9,4939.96,2208.54,0.0,7148.49,26833,4024,597,0.1484,1242,1574,1306,638,321,201,80,0.3088,149,11,0,0.0,496,310
2023-03-01,2023,3,Q1,SITE0042,LAB017,West,Reference Lab,2021-06-01,1,21.0,CrCys,4,563,131,66,760,7.75,26.09,34.53,4364.95,3418.18,2279.19,10062.33,24963,3744,466,0.1245,1180,1439,1200,619,299,187,74,0.3154,141,11,0,0.0,472,295
2023-03-01,2023,3,Q1,SITE0043,LAB044,Southeast,Clinic,2021-12-01,1,15.0,CrCys,2,591,135,76,802,8.16,28.63,31.26,4820.91,3865.0,2376.01,11061.92,41932,6289,869,0.1383,1959,2442,2031,1016,503,314,125,0.3116,235,18,0,0.0,783,489
2023-03-01,2023,3,Q1,SITE0044,LAB028,Southeast,Hospital,,0,,Cr,1,587,0,0,587,8.75,23.61,33.02,5135.84,0.0,0.0,5135.84,32169,4825,0,0.0,1785,1688,1351,1061,386,241,96,0.37,267,21,0,0.0,714,446
2023-03-01,2023,3,Q1,SITE0045,LAB030,West,Clinic,2024-09-01,0,,CrCys,1,555,110,0,665,8.94,23.81,32.26,4963.02,2618.64,0.0,7581.66,12941,1941,0,0.0,718,679,543,427,155,97,38,0.37,107,8,0,0.0,287,179
2023-03-01,2023,3,Q1,SITE0046,LAB029,West,Hospital,2023-05-01,0,,CrCys,5,555,111,0,666,8.78,27.33,36.18,4871.2,3034.0,0.0,7905.2,19388,2908,0,0.0,1075,1017,814,639,232,145,58,0.37,161,12,0,0.0,430,268
2023-03-01,2023,3,Q1,SITE0047,LAB046,Northeast,Reference Lab,2024-11-01,0,,CrCys,3,559,110,0,669,8.02,23.56,29.32,4482.46,2591.37,0.0,7073.82,10569,1585,0,0.0,586,554,443,348,126,79,31,0.37,87,6,0,0.0,234,146
2023-03-01,2023,3,Q1,SITE0048,LAB006,Southeast,Reference Lab,2021-11-01,1,16.0,CrCys,1,626,139,68,833,8.99,24.02,36.04,5627.87,3338.52,2450.8,11417.19,9300,1395,189,0.1359,435,540,450,226,111,69,27,0.3122,52,4,0,0.0,174,108
2023-03-01,2023,3,Q1,SITE0049,LAB035,Midwest,Clinic,2022-07-01,1,8.0,CrCys,2,569,121,50,740,8.12,26.53,34.01,4622.05,3210.64,1700.41,9533.1,44037,6605,1033,0.1564,2024,2598,2153,1034,528,330,132,0.3066,242,19,0,0.0,809,506
2023-03-01,2023,3,Q1,SITE0050,LAB041,West,Clinic,2024-06-01,0,,CrCys,2,574,123,0,697,8.1,26.54,32.0,4649.43,3264.12,0.0,7913.55,41586,6237,0,0.0,2307,2182,1746,1372,498,311,124,0.37,346,27,0,0.0,922,576
2023-03-01,2023,3,Q1,SITE0051,LAB037,Midwest,Clinic,2023-07-01,0,,CrCys,5,578,126,0,704,8.11,25.64,36.26,4684.97,3230.17,0.0,7915.14,17015,2552,0,0.0,944,893,714,561,204,127,51,0.37,141,11,0,0.0,377,236
2023-03-01,2023,3,Q1,SITE0052,LAB024,Northeast,Hospital,2024-11-01,0,,Cr,4,594,0,0,594,8.52,24.73,33.75,5063.13,0.0,0.0,5063.13,11254,1688,0,0.0,624,590,472,371,135,84,33,0.37,93,7,2,0.0,249,156
2023-03-01,2023,3,Q1,SITE0053,LAB029,West,Reference Lab,2023-05-01,0,,CrCys,5,559,114,0,673,7.58,21.65,27.29,4236.1,2468.35,0.0,6704.45,22144,3321,0,0.0,1228,1162,929,730,265,166,66,0.37,184,14,0,0.0,491,307
2023-03-01,2023,3,Q1,SITE0054,LAB049,Southeast,Clinic,2022-04-01,1,11.0,Cys,5,612,127,0,739,8.42,25.83,31.35,5153.04,3280.13,0.0,8433.17,29214,4382,650,0.1484,1353,1714,1422,695,350,219,87,0.3088,162,12,0,0.0,541,338
2023-03-01,2023,3,Q1,SITE0055,LAB046,Northeast,Reference Lab,2024-11-01,0,,CrCys,3,534,108,0,642,8.61,21.83,32.31,4599.9,2357.81,0.0,6957.71,45118,6767,0,0.0,2503,2368,1894,1488,541,338,135,0.37,375,30,0,0.0,1001,625
2023-03-01,2023,3,Q1,SITE0056,LAB031,Midwest,Hospital,2024-04-01,0,,CrCys,1,564,130,0,694,8.66,28.5,31.92,4884.66,3705.31,0.0,8589.96,20183,3027,0,0.0,1119,1059,847,665,242,151,60,0.37,167,13,0,0.0,447,279
2023-03-01,2023,3,Q1,SITE0057,LAB035,Midwest,Reference Lab,2022-07-01,1,8.0,CrCys,2,571,115,59,745,9.19,27.88,30.53,5246.71,3205.95,1801.4,10254.06,11238,1685,263,0.1564,516,662,549,263,134,84,33,0.3066,61,4,0,0.0,206,129
2023-03-01,2023,3,Q1,SITE0058,LAB033,West,Hospital,2021-08-01,1,19.0,Cr,1,523,0,0,523,8.91,22.23,31.11,4658.98,0.0,0.0,4658.98,11090,1663,214,0.1289,522,641,534,273,133,83,33,0.3142,62,4,0,-0.02,208,130
2023-03-01,2023,3,Q1,SITE0059,LAB021,Southeast,Hospital,,0,,Cr,1,562,0,0,562,8.12,22.62,35.77,4565.03,0.0,0.0,4565.03,16637,2495,0,0.0,923,873,698,548,199,124,49,0.37,138,11,0,0.0,369,230
2023-03-01,2023,3,Q1,SITE0060,LAB032,West,Reference Lab,2024-06-01,0,,CrCys,3,538,125,0,663,8.34,25.17,29.76,4485.7,3146.47,0.0,7632.17,27415,4112,0,0.0,1521,1439,1151,904,328,205,82,0.37,228,18,0,0.0,608,380
2023-03-01,2023,3,Q1,SITE0061,LAB023,West,Hospital,2024-02-01,0,,CrCys,2,552,125,0,677,8.15,26.37,32.28,4500.85,3296.27,0.0,7797.12,29071,4360,0,0.0,1613,1526,1220,959,348,218,87,0.37,241,19,0,0.0,645,403
2023-03-01,2023,3,Q1,SITE0062,LAB033,West,Hospital,2021-08-01,1,19.0,Cr,1,551,0,0,551,7.75,28.82,32.61,4267.73,0.0,0.0,4267.73,47679,7151,922,0.1289,2246,2758,2298,1174,572,357,143,0.3142,269,21,0,-0.02,898,561
2023-03-01,2023,3,Q1,SITE0063,LAB003,Midwest,Reference Lab,,0,,CrCys,1,588,123,0,711,7.91,28.34,32.72,4651.31,3485.92,0.0,8137.22,46240,6936,0,0.0,2566,2427,1942,1525,554,346,138,0.37,384,30,0,0.0,1026,641
2023-03-01,2023,3,Q1,SITE0064,LAB018,Southwest,Reference Lab,,0,,CrCys,3,578,132,0,710,8.81,26.17,29.96,5094.64,3454.03,0.0,8548.67,23271,3490,0,0.0,1291,1221,977,767,279,174,69,0.37,193,15,0,0.0,516,322
2023-03-01,2023,3,Q1,SITE0065,LAB025,Northeast,Clinic,2024-10-01,0,,Cr,4,616,0,0,616,8.55,24.3,32.47,5269.53,0.0,0.0,5269.53,41034,6155,0,0.0,2277,2154,1723,1354,492,307,123,0.37,341,27,0,0.0,910,569
2023-03-01,2023,3,Q1,SITE0066,LAB042,Northeast,Clinic,2022-08-01,1,7.0,CrCys,5,566,146,58,770,7.82,25.16,31.06,4424.98,3673.81,1801.59,9900.38,38434,5765,917,0.1592,1762,2272,1882,898,461,288,115,0.3058,211,16,0,0.0,704,440
2023-03-01,2023,3,Q1,SITE0067,LAB031,Midwest,Clinic,2024-04-01,0,,CrCys,1,572,119,0,691,8.38,26.46,33.14,4791.85,3148.29,0.0,7940.14,9188,1378,0,0.0,509,482,385,303,110,68,27,0.37,76,6,0,0.0,203,127
